期权代码,交易日期,期权收盘价,期权交易量,期权交易额,期权名称,看涨看跌类型,执行价格,到期日,上市日期,退市日期,上证50ETF价格,上证50ETF日度收益率,无风险收益率（shibor),剩余到期时间（年）
10008278.SH,20241024,0.3085,90.0,27.9358,华夏上证50ETF期权2506认沽3.00,P,3.0,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008277.SH,20241024,0.2783,12.0,3.298,华夏上证50ETF期权2506认沽2.95,P,2.95,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008276.SH,20241024,0.2478,129.0,31.9015,华夏上证50ETF期权2506认沽2.90,P,2.9,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008275.SH,20241024,0.2166,525.0,113.6049,华夏上证50ETF期权2506认沽2.85,P,2.85,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008274.SH,20241024,0.1923,1618.0,306.8696,华夏上证50ETF期权2506认沽2.80,P,2.8,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008273.SH,20241024,0.1668,1254.0,205.4635,华夏上证50ETF期权2506认沽2.75,P,2.75,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008272.SH,20241024,0.1428,851.0,119.0808,华夏上证50ETF期权2506认沽2.70,P,2.7,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008271.SH,20241024,0.1216,937.0,111.0451,华夏上证50ETF期权2506认沽2.65,P,2.65,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008270.SH,20241024,0.1,1395.0,136.2329,华夏上证50ETF期权2506认沽2.60,P,2.6,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008269.SH,20241024,0.1538,1264.0,199.1545,华夏上证50ETF期权2506认购3.00,C,3.0,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008268.SH,20241024,0.1691,1132.0,196.3212,华夏上证50ETF期权2506认购2.95,C,2.95,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008267.SH,20241024,0.1878,1265.0,241.4329,华夏上证50ETF期权2506认购2.90,C,2.9,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008266.SH,20241024,0.21,1221.0,256.7781,华夏上证50ETF期权2506认购2.85,C,2.85,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008265.SH,20241024,0.2298,455.0,105.9654,华夏上证50ETF期权2506认购2.80,C,2.8,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008264.SH,20241024,0.2541,216.0,55.4538,华夏上证50ETF期权2506认购2.75,C,2.75,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008263.SH,20241024,0.2803,438.0,123.8341,华夏上证50ETF期权2506认购2.70,C,2.7,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008262.SH,20241024,0.3115,279.0,86.133,华夏上证50ETF期权2506认购2.65,C,2.65,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008261.SH,20241024,0.3375,367.0,122.9905,华夏上证50ETF期权2506认购2.60,C,2.6,2025-06-25,20241024,20250625,2.789,-0.994,1.944,0.6684931506849315
10008260.SH,20241024,0.3541,23.0,8.2069,易方达上证科创板50ETF期权2503认沽1.30,P,1.3,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008259.SH,20241024,0.3125,23.0,7.2031,易方达上证科创板50ETF期权2503认沽1.25,P,1.25,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008258.SH,20241024,0.27,3.0,0.8037,易方达上证科创板50ETF期权2503认沽1.20,P,1.2,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008257.SH,20241024,0.2288,13.0,3.0633,易方达上证科创板50ETF期权2503认沽1.15,P,1.15,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008256.SH,20241024,0.0531,6914.0,385.5959,易方达上证科创板50ETF期权2503认购1.30,C,1.3,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008255.SH,20241024,0.0583,1094.0,68.2059,易方达上证科创板50ETF期权2503认购1.25,C,1.25,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008254.SH,20241024,0.0663,477.0,32.401,易方达上证科创板50ETF期权2503认购1.20,C,1.2,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008253.SH,20241024,0.0751,405.0,30.8118,易方达上证科创板50ETF期权2503认购1.15,C,1.15,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008252.SH,20241024,0.3316,24.0,8.1014,易方达上证科创板50ETF期权2412认沽1.30,P,1.3,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008251.SH,20241024,0.2861,4.0,1.1675,易方达上证科创板50ETF期权2412认沽1.25,P,1.25,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008250.SH,20241024,0.2417,38.0,9.4229,易方达上证科创板50ETF期权2412认沽1.20,P,1.2,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008249.SH,20241024,0.2009,100.0,20.5791,易方达上证科创板50ETF期权2412认沽1.15,P,1.15,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008248.SH,20241024,0.0267,6463.0,169.2546,易方达上证科创板50ETF期权2412认购1.30,C,1.3,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008247.SH,20241024,0.0308,2438.0,78.2634,易方达上证科创板50ETF期权2412认购1.25,C,1.25,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008246.SH,20241024,0.0361,1846.0,66.3923,易方达上证科创板50ETF期权2412认购1.20,C,1.2,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008245.SH,20241024,0.0431,1501.0,65.736,易方达上证科创板50ETF期权2412认购1.15,C,1.15,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008244.SH,20241024,0.3154,142.0,44.1929,易方达上证科创板50ETF期权2411认沽1.30,P,1.3,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008243.SH,20241024,0.2669,14.0,3.7169,易方达上证科创板50ETF期权2411认沽1.25,P,1.25,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008242.SH,20241024,0.22,91.0,20.0009,易方达上证科创板50ETF期权2411认沽1.20,P,1.2,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008241.SH,20241024,0.1783,389.0,70.2387,易方达上证科创板50ETF期权2411认沽1.15,P,1.15,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008240.SH,20241024,0.014,19754.0,263.7208,易方达上证科创板50ETF期权2411认购1.30,C,1.3,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008239.SH,20241024,0.0169,3276.0,54.7885,易方达上证科创板50ETF期权2411认购1.25,C,1.25,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008238.SH,20241024,0.0205,7491.0,146.0541,易方达上证科创板50ETF期权2411认购1.20,C,1.2,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008237.SH,20241024,0.0265,12470.0,311.1218,易方达上证科创板50ETF期权2411认购1.15,C,1.15,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008228.SH,20241024,0.3812,222.0,83.9295,华夏上证科创板50ETF期权2503认沽1.35,P,1.35,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008227.SH,20241024,0.3278,50.0,16.513,华夏上证科创板50ETF期权2503认沽1.30,P,1.3,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008226.SH,20241024,0.2928,21.0,6.1586,华夏上证科创板50ETF期权2503认沽1.25,P,1.25,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008225.SH,20241024,0.2515,2.0,0.5049,华夏上证科创板50ETF期权2503认沽1.20,P,1.2,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008224.SH,20241024,0.0544,12988.0,712.3728,华夏上证科创板50ETF期权2503认购1.35,C,1.35,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008223.SH,20241024,0.0628,3385.0,211.6874,华夏上证科创板50ETF期权2503认购1.30,C,1.3,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008222.SH,20241024,0.0684,808.0,55.7249,华夏上证科创板50ETF期权2503认购1.25,C,1.25,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008221.SH,20241024,0.077,518.0,39.8576,华夏上证科创板50ETF期权2503认购1.20,C,1.2,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008220.SH,20241024,0.3512,36.0,12.7241,华夏上证科创板50ETF期权2412认沽1.35,P,1.35,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008219.SH,20241024,0.306,4.0,1.2465,华夏上证科创板50ETF期权2412认沽1.30,P,1.3,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008218.SH,20241024,0.2665,6.0,1.6113,华夏上证科创板50ETF期权2412认沽1.25,P,1.25,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008217.SH,20241024,0.2206,109.0,24.4009,华夏上证科创板50ETF期权2412认沽1.20,P,1.2,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008216.SH,20241024,0.0264,14258.0,369.0103,华夏上证科创板50ETF期权2412认购1.35,C,1.35,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008215.SH,20241024,0.031,6420.0,196.0255,华夏上证科创板50ETF期权2412认购1.30,C,1.3,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008214.SH,20241024,0.0361,3857.0,140.2144,华夏上证科创板50ETF期权2412认购1.25,C,1.25,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008213.SH,20241024,0.0431,5780.0,246.3845,华夏上证科创板50ETF期权2412认购1.20,C,1.2,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008212.SH,20241024,0.3359,178.0,59.669,华夏上证科创板50ETF期权2411认沽1.35,P,1.35,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008211.SH,20241024,0.2911,11.0,3.0721,华夏上证科创板50ETF期权2411认沽1.30,P,1.3,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008210.SH,20241024,0.243,141.0,34.4332,华夏上证科创板50ETF期权2411认沽1.25,P,1.25,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008209.SH,20241024,0.2,612.0,122.9253,华夏上证科创板50ETF期权2411认沽1.20,P,1.2,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008208.SH,20241024,0.0148,67445.0,919.7767,华夏上证科创板50ETF期权2411认购1.35,C,1.35,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008207.SH,20241024,0.0169,21278.0,332.6649,华夏上证科创板50ETF期权2411认购1.30,C,1.3,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008206.SH,20241024,0.0208,16643.0,326.8157,华夏上证科创板50ETF期权2411认购1.25,C,1.25,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008205.SH,20241024,0.0245,49958.0,1185.1374,华夏上证科创板50ETF期权2411认购1.20,C,1.2,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008196.SH,20241024,1.547,10.0,15.47,南方中证500ETF期权2503认沽7.25,P,7.25,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008195.SH,20241024,0.0866,5572.0,486.171,南方中证500ETF期权2503认购7.25,C,7.25,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008194.SH,20241024,1.4969,13.0,18.9925,南方中证500ETF期权2412认沽7.25,P,7.25,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008193.SH,20241024,0.0316,8061.0,245.2619,南方中证500ETF期权2412认购7.25,C,7.25,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008192.SH,20241024,1.449,9.0,12.9931,南方中证500ETF期权2411认沽7.25,P,7.25,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008191.SH,20241024,0.0123,50368.0,626.0388,南方中证500ETF期权2411认购7.25,C,7.25,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008188.SH,20241024,0.8207,32.0,26.0103,华泰柏瑞沪深300ETF期权2503认沽4.80,P,4.8,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008187.SH,20241024,0.738,10.0,7.38,华泰柏瑞沪深300ETF期权2503认沽4.70,P,4.7,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008186.SH,20241024,0.0697,8382.0,608.7401,华泰柏瑞沪深300ETF期权2503认购4.80,C,4.8,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008185.SH,20241024,0.0814,2111.0,178.9779,华泰柏瑞沪深300ETF期权2503认购4.70,C,4.7,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008184.SH,20241024,0.8026,38.0,29.985,华泰柏瑞沪深300ETF期权2412认沽4.80,P,4.8,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008183.SH,20241024,0.7103,10.0,7.103,华泰柏瑞沪深300ETF期权2412认沽4.70,P,4.7,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008182.SH,20241024,0.03,8942.0,277.2223,华泰柏瑞沪深300ETF期权2412认购4.80,C,4.8,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008181.SH,20241024,0.0345,4969.0,178.092,华泰柏瑞沪深300ETF期权2412认购4.70,C,4.7,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008180.SH,20241024,0.79,60.0,47.2746,华泰柏瑞沪深300ETF期权2411认沽4.80,P,4.8,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008179.SH,20241024,0.6922,261.0,179.1722,华泰柏瑞沪深300ETF期权2411认沽4.70,P,4.7,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008178.SH,20241024,0.0093,37442.0,366.8718,华泰柏瑞沪深300ETF期权2411认购4.80,C,4.8,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008177.SH,20241024,0.0121,21680.0,271.0261,华泰柏瑞沪深300ETF期权2411认购4.70,C,4.7,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008172.SH,20241024,0.6192,109.0,67.6122,华夏上证50ETF期权2503认沽3.40,P,3.4,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008171.SH,20241024,0.5288,2.0,1.0528,华夏上证50ETF期权2503认沽3.30,P,3.3,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008170.SH,20241024,0.0473,4809.0,229.8042,华夏上证50ETF期权2503认购3.40,C,3.4,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008169.SH,20241024,0.058,1605.0,89.7571,华夏上证50ETF期权2503认购3.30,C,3.3,2025-03-26,20241009,20250326,2.789,-0.994,1.944,0.4191780821917808
10008168.SH,20241024,0.616,11.0,6.673,华夏上证50ETF期权2412认沽3.40,P,3.4,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008167.SH,20241024,0.5082,1.0,0.5082,华夏上证50ETF期权2412认沽3.30,P,3.3,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008166.SH,20241024,0.0163,7011.0,113.8351,华夏上证50ETF期权2412认购3.40,C,3.4,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008165.SH,20241024,0.0198,2318.0,46.1265,华夏上证50ETF期权2412认购3.30,C,3.3,2024-12-25,20241009,20241225,2.789,-0.994,1.944,0.16986301369863013
10008164.SH,20241024,0.6085,44.0,26.7527,华夏上证50ETF期权2411认沽3.40,P,3.4,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008163.SH,20241024,0.511,68.0,34.3591,华夏上证50ETF期权2411认沽3.30,P,3.3,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008162.SH,20241024,0.0069,41153.0,279.8643,华夏上证50ETF期权2411认购3.40,C,3.4,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008161.SH,20241024,0.0084,22242.0,179.8183,华夏上证50ETF期权2411认购3.30,C,3.3,2024-11-27,20241009,20241127,2.789,-0.994,1.944,0.09315068493150686
10008156.SH,20241024,0.1926,62.0,12.1472,易方达上证科创板50ETF期权2503认沽1.10,P,1.1,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008155.SH,20241024,0.1555,191.0,29.9847,易方达上证科创板50ETF期权2503认沽1.05,P,1.05,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008154.SH,20241024,0.1216,709.0,87.3197,易方达上证科创板50ETF期权2503认沽1.00,P,1.0,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008153.SH,20241024,0.0874,466.0,40.325,易方达上证科创板50ETF期权2503认购1.10,C,1.1,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008152.SH,20241024,0.1002,564.0,56.9081,易方达上证科创板50ETF期权2503认购1.05,C,1.05,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008151.SH,20241024,0.1158,427.0,50.043,易方达上证科创板50ETF期权2503认购1.00,C,1.0,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008150.SH,20241024,0.1591,162.0,26.0501,易方达上证科创板50ETF期权2412认沽1.10,P,1.1,2024-12-25,20241008,20241225,2.789,-0.994,1.944,0.16986301369863013
10008149.SH,20241024,0.1222,439.0,53.3512,易方达上证科创板50ETF期权2412认沽1.05,P,1.05,2024-12-25,20241008,20241225,2.789,-0.994,1.944,0.16986301369863013
10008148.SH,20241024,0.0524,2978.0,157.8335,易方达上证科创板50ETF期权2412认购1.10,C,1.1,2024-12-25,20241008,20241225,2.789,-0.994,1.944,0.16986301369863013
10008147.SH,20241024,0.0645,3226.0,204.1114,易方达上证科创板50ETF期权2412认购1.05,C,1.05,2024-12-25,20241008,20241225,2.789,-0.994,1.944,0.16986301369863013
10008146.SH,20241024,0.1394,549.0,75.2736,易方达上证科创板50ETF期权2411认沽1.10,P,1.1,2024-11-27,20241008,20241127,2.789,-0.994,1.944,0.09315068493150686
10008145.SH,20241024,0.1015,3397.0,338.3144,易方达上证科创板50ETF期权2411认沽1.05,P,1.05,2024-11-27,20241008,20241127,2.789,-0.994,1.944,0.09315068493150686
10008144.SH,20241024,0.0686,12671.0,835.8493,易方达上证科创板50ETF期权2411认沽1.00,P,1.0,2024-11-27,20241008,20241127,2.789,-0.994,1.944,0.09315068493150686
10008143.SH,20241024,0.0362,14566.0,489.591,易方达上证科创板50ETF期权2411认购1.10,C,1.1,2024-11-27,20241008,20241127,2.789,-0.994,1.944,0.09315068493150686
10008142.SH,20241024,0.0477,17354.0,829.6488,易方达上证科创板50ETF期权2411认购1.05,C,1.05,2024-11-27,20241008,20241127,2.789,-0.994,1.944,0.09315068493150686
10008141.SH,20241024,0.063,19870.0,1267.9275,易方达上证科创板50ETF期权2411认购1.00,C,1.0,2024-11-27,20241008,20241127,2.789,-0.994,1.944,0.09315068493150686
10008134.SH,20241024,0.2153,229.0,48.921,华夏上证科创板50ETF期权2503认沽1.15,P,1.15,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008133.SH,20241024,0.1764,400.0,70.5858,华夏上证科创板50ETF期权2503认沽1.10,P,1.1,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008132.SH,20241024,0.1429,786.0,110.6033,华夏上证科创板50ETF期权2503认沽1.05,P,1.05,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008131.SH,20241024,0.087,2092.0,184.083,华夏上证科创板50ETF期权2503认购1.15,C,1.15,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008130.SH,20241024,0.099,1416.0,141.9282,华夏上证科创板50ETF期权2503认购1.10,C,1.1,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008129.SH,20241024,0.114,701.0,78.4593,华夏上证科创板50ETF期权2503认购1.05,C,1.05,2025-03-26,20241008,20250326,2.789,-0.994,1.944,0.4191780821917808
10008128.SH,20241024,0.1801,201.0,36.3471,华夏上证科创板50ETF期权2412认沽1.15,P,1.15,2024-12-25,20241008,20241225,2.789,-0.994,1.944,0.16986301369863013
10008127.SH,20241024,0.1396,1086.0,151.7552,华夏上证科创板50ETF期权2412认沽1.10,P,1.1,2024-12-25,20241008,20241225,2.789,-0.994,1.944,0.16986301369863013
10008126.SH,20241024,0.1042,1795.0,186.897,华夏上证科创板50ETF期权2412认沽1.05,P,1.05,2024-12-25,20241008,20241225,2.789,-0.994,1.944,0.16986301369863013
10008125.SH,20241024,0.0514,6505.0,325.9415,华夏上证科创板50ETF期权2412认购1.15,C,1.15,2024-12-25,20241008,20241225,2.789,-0.994,1.944,0.16986301369863013
10008124.SH,20241024,0.0642,6697.0,414.7857,华夏上证科创板50ETF期权2412认购1.10,C,1.1,2024-12-25,20241008,20241225,2.789,-0.994,1.944,0.16986301369863013
10008123.SH,20241024,0.0763,5461.0,410.1294,华夏上证科创板50ETF期权2412认购1.05,C,1.05,2024-12-25,20241008,20241225,2.789,-0.994,1.944,0.16986301369863013
